0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,Gas_Name
25.000000,465.810000,2.224826,0.108062,0.315866,2.646601,-0.049390,-0.256844,-2.469231,42856.716800,4.711888,9.061903,12.215105,21.627630,-6.953500,-10.494257,-33.760676,6083.375500,2.741041,1.416092,2.734598,5.528414,-1.039628,-1.892588,-8.488256,6204.965600,2.668092,1.451419,2.650604,5.289998,-1.045847,-1.878365,-7.318442,1620.888700,1.902789,0.451248,1.221155,4.317047,-0.307082,-0.722413,-3.966670,1511.347100,1.862479,0.443408,1.206223,3.361252,-0.286537,-0.739691,-3.482608,8149.669400,2.936520,2.009055,4.015460,8.133907,-1.476893,-2.707981,-9.005499,8516.683200,2.877935,2.138554,4.292638,9.612383,-1.554168,-2.694700,-10.055898,24045.934600,2.889998,4.766904,6.090932,14.904101,-3.933192,-5.845678,-19.073593,14217.882800,2.303106,2.779532,3.560975,9.059027,-2.172703,-3.333723,-12.625001,7087.969000,2.776138,1.561566,2.559688,4.709332,-1.157598,-1.739225,-5.040410,5589.561300,2.681098,1.248756,2.172627,4.393921,-0.926314,-1.416238,-4.746642,2421.409200,2.051636,0.694114,1.589652,3.567431,-0.420656,-0.735544,-2.857846,2449.493400,2.074967,0.701170,1.647831,4.049141,-0.410399,-0.738347,-3.144610,9170.389700,2.963918,2.073324,3.975897,6.165907,-1.607649,-2.479512,-6.218622,8054.971200,2.889729,1.848076,3.598033,6.146730,-1.410453,-2.185840,-6.343112,Acetone
25.000000,641.522600,2.417620,0.138412,0.350281,2.518773,-0.062208,-0.318968,-2.491387,42796.641600,4.702564,8.991847,11.714792,20.601234,-6.926455,-10.388151,-42.149035,6113.062500,2.740961,1.421557,2.638635,6.652762,-1.040839,-1.760189,-7.275071,6218.712900,2.662599,1.454786,2.640998,5.996848,-1.045491,-1.769180,-7.672836,1651.112300,1.926745,0.450384,1.041261,3.824635,-0.307985,-0.664717,-3.666447,1545.462800,1.884102,0.438180,1.053099,3.575939,-0.294023,-0.704035,-3.746607,8191.789500,2.928411,2.014465,4.087970,7.255367,-1.480938,-2.505889,-8.392111,8601.546900,2.892197,2.117016,4.320095,7.538988,-1.556465,-2.843221,-10.614662,24087.029300,2.901497,4.770255,5.956290,12.843733,-4.031001,-6.789837,-30.008237,14133.127900,2.288175,2.799164,3.614037,8.841234,-2.204321,-3.793853,-17.697681,7079.466800,2.763852,1.554434,2.545027,4.496114,-1.156175,-1.671058,-5.057533,5611.556900,2.680548,1.247150,2.154127,4.088696,-0.930323,-1.346778,-4.094387,2407.803500,2.044832,0.698778,1.633451,3.667031,-0.413488,-0.774118,-3.373977,2447.977300,2.071761,0.711442,1.631689,3.841116,-0.415368,-0.763312,-2.827060,9171.154300,2.952782,2.051911,3.976751,6.995626,-1.597266,-2.530412,-6.126401,8053.223600,2.873563,1.850943,3.596350,6.170446,-1.416231,-2.152167,-5.536801,Acetone
100.000000,660.402600,2.274843,0.147965,0.359798,2.365057,-0.067392,-0.273116,-2.394115,42939.806700,4.704509,9.043658,12.111434,20.348915,-6.908094,-10.456678,-34.626392,6040.341300,2.686821,1.416723,2.648809,6.118770,-1.069542,-1.863873,-7.119629,6110.235900,2.602104,1.446278,2.554561,5.227482,-1.073912,-1.853609,-7.329231,1615.318600,1.897196,0.446127,1.078079,4.010293,-0.322926,-0.722538,-4.363317,1532.206300,1.881271,0.429489,1.063144,3.302925,-0.294286,-0.726679,-3.402401,8110.107900,2.886358,2.003357,3.971498,7.441806,-1.526796,-2.621840,-8.487049,8514.710400,2.850858,2.119313,4.339404,8.022115,-1.604692,-2.757691,-9.377330,24184.602500,2.898136,4.842647,6.006521,14.803799,-3.896066,-5.950641,-18.778198,14344.853500,2.310120,2.833936,3.570014,9.116858,-2.165715,-3.308248,-10.729476,6974.888700,2.707456,1.561212,2.576196,4.811599,-1.175512,-1.731141,-4.715118,5536.158700,2.630559,1.248048,2.176999,3.932890,-0.962325,-1.447242,-4.176452,2417.042500,2.055493,0.688521,1.602825,3.703548,-0.426185,-0.819150,-3.200833,2418.105000,2.054824,0.695415,1.574121,3.704257,-0.424257,-0.779279,-2.813647,9081.222100,2.916942,2.064088,3.992122,6.494466,-1.639281,-2.526082,-7.074333,7998.744100,2.856286,1.847027,3.650193,5.613903,-1.439606,-2.237627,-6.270301,Acetone
25.000000,634.308700,2.287416,0.138872,0.345035,2.430029,-0.065741,-0.309916,-2.540894,43095.346700,4.722067,9.125375,12.194064,20.276661,-6.965779,-10.358056,-36.671365,6007.643100,2.672358,1.429619,2.713123,6.446480,-1.058680,-1.864333,-8.085618,6097.323500,2.595209,1.440280,2.722757,5.767370,-1.061021,-1.816186,-7.664879,1619.706500,1.905670,0.449595,1.085407,3.783032,-0.321027,-0.696218,-3.852822,1527.352100,1.884750,0.435724,1.204783,4.334705,-0.291297,-0.665726,-3.683539,8042.550300,2.872094,2.001091,4.292377,8.123341,-1.506597,-2.568887,-8.461799,8416.015100,2.820192,2.120388,4.339123,7.934843,-1.596887,-2.655447,-10.274189,24158.685600,2.891722,4.872084,6.075996,13.456344,-3.941916,-5.859130,-21.951559,14270.163100,2.296852,2.830196,3.581848,9.062724,-2.187028,-3.364436,-11.388536,6966.187200,2.702902,1.539876,2.578161,5.468182,-1.170674,-1.786438,-5.274842,5516.068300,2.626460,1.239434,2.278670,4.292827,-0.951602,-1.445439,-4.274222,2393.281100,2.044219,0.689183,1.610648,3.692048,-0.423327,-0.775089,-3.175857,2434.753400,2.074509,0.701317,1.588488,3.082046,-0.419291,-0.771238,-2.802330,9032.811000,2.900619,2.049307,4.011305,6.681757,-1.618716,-2.473062,-6.153626,7940.025800,2.839670,1.854249,3.634771,6.451354,-1.432863,-2.188998,-5.400429,Acetone
25.000000,620.012100,2.271340,0.134498,0.360341,2.315555,-0.063919,-0.293888,-2.472753,43262.270500,4.722080,9.116076,12.242956,18.702931,-6.918043,-10.567467,-38.029195,5926.428200,2.671502,1.435517,2.699808,4.824381,-1.057729,-1.796446,-7.719883,6017.740700,2.593381,1.444576,2.653116,6.017799,-1.062975,-1.937902,-6.879320,1591.045500,1.893257,0.449864,1.104249,3.944799,-0.316848,-0.737338,-3.742441,1514.292000,1.878095,0.437809,1.172779,3.753458,-0.288590,-0.646606,-3.576474,7908.013700,2.858571,1.997056,4.036051,7.281800,-1.498718,-2.534977,-8.490288,8310.630400,2.811957,2.136556,4.337667,7.900595,-1.584961,-2.803482,-11.481877,24325.611400,2.905549,4.879251,6.209004,13.556126,-3.937564,-5.828940,-19.271795,14407.876000,2.311248,2.839877,3.681234,7.734954,-2.189799,-3.416589,-12.680418,6868.586200,2.693859,1.546984,2.527069,5.566408,-1.165347,-1.773645,-4.705987,5445.102000,2.621404,1.243822,2.157562,4.462498,-0.946486,-1.395569,-4.608007,2363.940900,2.036194,0.691805,1.635239,3.832249,-0.423885,-0.811865,-2.989351,2394.972200,2.061308,0.706050,1.641895,3.345521,-0.417795,-0.757866,-3.299216,8948.593800,2.900126,2.063750,4.032992,6.561261,-1.617512,-2.533654,-6.587400,7813.516600,2.828960,1.841744,3.653183,6.228472,-1.419326,-2.174957,-5.234818,Acetone
25.000000,599.850300,2.254380,0.130952,0.350948,2.537513,-0.060732,-0.273172,-2.452557,43279.025400,4.724497,9.161328,12.216325,22.341685,-6.921831,-10.484247,-37.700321,5965.671400,2.690677,1.435476,2.664568,7.048254,-1.067010,-1.819272,-7.689591,6047.316900,2.610286,1.457361,2.716177,6.408285,-1.078794,-1.920071,-7.376497,1617.787000,1.915577,0.467209,1.154410,3.411130,-0.324484,-0.724988,-4.037628,1513.788200,1.876097,0.439591,1.221782,4.434725,-0.294165,-0.706236,-3.513084,8010.765100,2.887705,2.025919,4.165820,7.691981,-1.521525,-2.591281,-8.488479,8398.021500,2.843791,2.151128,4.475537,8.818364,-1.615136,-2.704960,-9.392722,24349.201200,2.907144,4.871022,6.124871,14.405635,-3.936206,-5.890347,-20.180413,14396.094700,2.311202,2.826887,3.563285,9.472207,-2.203788,-3.328692,-11.170611,6924.945500,2.718639,1.543139,2.585633,4.638603,-1.189173,-1.785826,-5.324857,5504.029500,2.647203,1.244658,2.253445,4.547138,-0.953556,-1.440429,-4.440490,2375.767100,2.044073,0.707478,1.559006,3.288100,-0.432475,-0.794255,-3.278040,2407.767400,2.067904,0.708739,1.594476,3.987219,-0.422899,-0.761544,-2.837508,9023.924300,2.923016,2.090645,4.030092,6.246024,-1.662981,-2.583731,-6.817601,7982.570800,2.875365,1.872699,3.619864,6.412683,-1.453205,-2.175301,-6.172065,Acetone
100.000000,531.747400,1.904625,0.116535,0.339356,2.687367,-0.060112,-0.275909,-2.509854,42258.675800,4.671845,8.791028,11.443138,20.768444,-6.828628,-10.030321,-34.122985,5871.428300,2.708813,1.348834,2.580268,5.381866,-1.022693,-1.730167,-7.047700,5989.019500,2.638106,1.371673,2.519516,6.327915,-1.031851,-1.749520,-6.968428,1595.008600,1.909522,0.436037,1.222886,4.169043,-0.311765,-0.727117,-3.983758,1528.674500,1.901249,0.425168,1.170816,3.404611,-0.292252,-0.644184,-3.839874,7831.587400,2.884392,1.912017,3.754107,6.831241,-1.454596,-2.397579,-8.864732,8247.994100,2.851921,2.030047,4.113587,8.581417,-1.541183,-2.525253,-9.439330,23195.745100,2.828479,4.616590,5.869592,15.279244,-3.735940,-5.600180,-19.356322,13744.083100,2.255825,2.685266,3.473296,8.326836,-2.047239,-3.205905,-11.388669,6803.846400,2.737222,1.465916,2.375816,4.397646,-1.129277,-1.688231,-4.871285,5425.346700,2.647422,1.184235,2.116109,4.216663,-0.917573,-1.343961,-4.190582,2361.340800,2.051184,0.664616,1.579910,3.534475,-0.412743,-0.738741,-3.007601,2386.499800,2.068066,0.681221,1.587988,3.723642,-0.407240,-0.697170,-2.813999,8831.257300,2.933196,1.930190,3.874339,6.731283,-1.572750,-2.300935,-5.564697,7800.071800,2.864785,1.760730,3.432103,5.470406,-1.392787,-2.117883,-5.644572,Acetone
25.000000,502.891000,2.086489,0.114702,0.323032,2.439001,-0.054809,-0.263830,-2.406063,42396.712900,4.687697,8.914953,11.819815,22.847073,-6.817564,-10.176856,-36.192843,5900.782200,2.723245,1.369892,2.516102,5.757294,-1.020115,-1.716973,-7.810643,5965.697000,2.628885,1.388307,2.608685,6.334633,-1.034205,-1.864140,-6.940750,1580.562800,1.897600,0.433465,1.122000,3.376515,-0.309179,-0.704784,-3.598636,1524.900100,1.895378,0.416586,1.124840,3.441449,-0.286585,-0.643923,-3.712620,7967.629900,2.924064,1.912903,4.110857,7.366266,-1.480389,-2.483277,-9.121351,8318.498600,2.867324,2.029034,4.296691,9.053697,-1.557096,-2.703324,-9.201104,23319.041900,2.840141,4.642761,5.768427,12.992439,-3.778531,-5.580567,-18.874881,13832.444300,2.269600,2.708068,3.465180,8.139935,-2.048425,-3.198183,-10.865426,6852.948500,2.749477,1.486318,2.512358,5.082666,-1.134621,-1.726188,-5.537435,5454.857200,2.665826,1.202512,2.148741,4.071454,-0.925504,-1.372063,-4.801864,2373.207800,2.052576,0.670187,1.594498,3.208621,-0.411483,-0.772506,-3.270164,2412.429000,2.084989,0.677986,1.631844,3.465651,-0.413499,-0.740848,-2.667352,8911.733900,2.948896,1.957165,3.915502,6.591646,-1.587394,-2.458251,-6.070863,7891.774000,2.895004,1.767498,3.506935,6.017815,-1.406979,-2.125540,-5.326095,Acetone
25.000000,495.555500,2.163953,0.112190,0.355604,2.592149,-0.049406,-0.254050,-2.438829,42499.349700,4.667710,8.913970,11.579644,23.371072,-6.865061,-10.369381,-33.775314,5861.594000,2.698390,1.368011,2.593721,5.914836,-1.001843,-1.712182,-7.116092,5959.906200,2.638156,1.383837,2.508753,6.156389,-1.010607,-1.723974,-6.811406,1609.415600,1.915858,0.444321,1.155741,3.902730,-0.298898,-0.653649,-3.463473,1493.132100,1.864927,0.422508,1.184816,4.038400,-0.276922,-0.693966,-3.769231,7893.839800,2.902953,1.906613,3.963450,7.207274,-1.422211,-2.468260,-8.524653,8242.509800,2.852245,2.026299,4.203219,7.632868,-1.478177,-2.547221,-8.619600,23316.646500,2.824702,4.685952,5.822653,12.530716,-3.817884,-5.864915,-20.276384,13799.906300,2.258543,2.728080,3.554158,8.984038,-2.097735,-3.243701,-11.773556,6804.324700,2.735388,1.481001,2.460365,4.757179,-1.110563,-1.684661,-4.765873,5433.416500,2.655362,1.189840,2.079879,4.009220,-0.894068,-1.375028,-4.302884,2343.073800,2.039098,0.671987,1.620146,3.775436,-0.395262,-0.729871,-3.038861,2363.237300,2.050316,0.677071,1.584634,3.381703,-0.400029,-0.720020,-2.869886,8802.138700,2.920570,1.958673,3.901686,6.609821,-1.524537,-2.349803,-6.074145,7801.439000,2.868181,1.762441,3.515978,5.813285,-1.365438,-2.091318,-5.590985,Acetone
25.000000,497.009300,2.175670,0.116340,0.346754,2.445673,-0.055224,-0.279471,-2.637058,42567.394600,4.680321,8.967393,11.764005,18.720711,-6.877037,-10.255095,-34.239969,5898.557400,2.697925,1.367561,2.555252,5.467503,-1.034647,-1.812490,-7.477745,6000.679700,2.624928,1.392444,2.547103,5.319409,-1.044499,-1.818084,-7.655138,1595.526500,1.904247,0.441075,1.075892,3.996615,-0.310645,-0.700196,-4.267269,1520.529500,1.885501,0.415688,1.109763,3.384343,-0.297370,-0.648009,-3.307997,7892.432600,2.886128,1.932590,3.873006,6.987432,-1.482514,-2.564464,-8.371282,8285.655300,2.848077,2.032134,4.268029,7.936107,-1.563054,-2.715822,-8.958358,23582.944300,2.854954,4.711866,5.997789,14.400312,-3.834855,-5.727541,-20.381802,13926.013700,2.273694,2.743448,3.424149,8.321827,-2.120963,-3.428470,-11.604495,6835.557600,2.723463,1.495585,2.430321,4.731974,-1.146450,-1.760310,-4.974586,5440.639600,2.644015,1.200491,2.106768,3.766548,-0.930323,-1.414378,-4.018133,2366.161900,2.047633,0.660349,1.595285,3.684982,-0.418492,-0.835834,-2.570516,2380.984900,2.058204,0.671725,1.604384,3.299092,-0.417421,-0.782358,-2.817422,8910.854500,2.928230,1.972909,3.889014,6.654064,-1.600259,-2.543768,-6.356497,7815.080500,2.850940,1.779899,3.511743,6.181866,-1.413847,-2.235953,-5.648082,Acetone
100.000000,471.107000,2.214651,0.108457,0.278557,2.426458,-0.051618,-0.260842,-2.561736,42675.793900,4.681491,8.955862,11.633524,20.965332,-6.876613,-10.296892,-36.740661,5869.828400,2.685782,1.376962,2.496016,5.433789,-1.012628,-1.865254,-7.646475,5934.997800,2.590796,1.403115,2.558944,5.836422,-1.034964,-1.833574,-7.005056,1591.962300,1.891171,0.442197,1.100831,4.027174,-0.323249,-0.689408,-3.587157,1499.822400,1.872760,0.434207,1.146373,3.245389,-0.292824,-0.717704,-3.511081,7870.488700,2.873544,1.952545,4.003611,8.192744,-1.482362,-2.583643,-7.641063,8285.463400,2.830697,2.073652,4.327954,8.265144,-1.575356,-2.738436,-9.729480,23601.565400,2.852009,4.713970,5.929401,14.316360,-3.813972,-5.735604,-23.247088,13914.472700,2.267171,2.735347,3.504852,8.931818,-2.112088,-3.181973,-11.645830,6792.345000,2.699480,1.487111,2.447920,5.029967,-1.132051,-1.714204,-5.697860,5407.753900,2.632229,1.205902,2.153353,4.396522,-0.908069,-1.450323,-4.300244,2354.900600,2.037474,0.676805,1.636382,4.042278,-0.426853,-0.747981,-2.771628,2369.473800,2.055034,0.684433,1.638668,3.536399,-0.412017,-0.732455,-2.498161,8878.788100,2.912495,1.990314,3.908354,6.367899,-1.610573,-2.489169,-6.508262,7775.300300,2.841375,1.799122,3.548928,6.303492,-1.415232,-2.146763,-5.872942,Acetone
100.000000,432.628200,2.214696,0.102612,0.321569,2.498949,-0.053479,-0.296610,-2.381760,42446.468800,4.650697,8.909798,11.625954,22.599482,-6.882455,-10.438765,-35.589334,5935.903500,2.692225,1.379894,2.580048,5.625808,-1.033233,-1.776679,-6.721123,6040.991000,2.619339,1.407795,2.631992,5.622876,-1.025498,-1.765652,-7.255940,1627.416400,1.921027,0.432911,1.182607,3.593181,-0.310294,-0.743413,-4.046655,1514.934400,1.880981,0.426561,1.128224,4.291575,-0.288792,-0.698394,-3.599803,7934.804200,2.889888,1.950981,4.143112,7.295993,-1.458948,-2.537467,-8.887364,8415.125000,2.864718,2.070823,4.249968,8.285813,-1.526679,-2.671760,-9.370752,23638.375000,2.848046,4.723210,5.937325,12.650928,-3.837209,-5.844313,-18.594390,13952.557700,2.270225,2.748710,3.461231,7.976482,-2.117239,-3.420292,-11.588334,6884.450500,2.720191,1.498160,2.503557,4.997216,-1.128549,-1.689956,-5.120441,5477.827800,2.645776,1.215067,2.124660,4.356080,-0.915159,-1.370716,-4.153751,2396.339300,2.054705,0.671426,1.564410,3.442042,-0.414143,-0.798638,-3.172008,2410.178800,2.075964,0.683465,1.657415,3.920464,-0.412512,-0.753930,-2.633340,8989.417000,2.940989,2.006827,3.994065,6.605899,-1.587077,-2.499845,-5.784671,7839.888200,2.854501,1.798080,3.561909,6.402172,-1.399320,-2.246847,-5.452315,Acetone
100.000000,382.412500,2.123174,0.095244,0.285338,2.309212,-0.044416,-0.264123,-2.853506,42407.924800,4.647860,8.883274,11.766065,20.951324,-6.854055,-10.400837,-35.068854,5926.267100,2.678093,1.372062,2.535420,5.409386,-1.006537,-1.709375,-7.291454,6054.380700,2.619063,1.401836,2.655961,5.562476,-1.015779,-1.730923,-7.609697,1663.859500,1.951832,0.435345,1.113272,3.672794,-0.304229,-0.730679,-3.934278,1505.414300,1.872494,0.427555,1.182891,3.494669,-0.280095,-0.677181,-4.002616,7909.701200,2.868830,1.948664,3.983568,8.905705,-1.430246,-2.507614,-9.441467,8384.143500,2.841023,2.055468,4.359686,8.207715,-1.500643,-2.659751,-8.650722,23641.370100,2.850236,4.688117,5.839496,11.553674,-3.824841,-6.091006,-19.523944,13919.626900,2.265491,2.738031,3.570241,8.413295,-2.129184,-3.274107,-12.520029,6889.936300,2.716904,1.499236,2.494773,4.549160,-1.115018,-1.703244,-5.004135,5449.747300,2.625035,1.207293,2.051310,4.232837,-0.901158,-1.389976,-4.716409,2376.220400,2.044160,0.670219,1.609097,3.063323,-0.406805,-0.780853,-3.341078,2389.488700,2.058763,0.679664,1.573668,3.423309,-0.400532,-0.711942,-2.702339,8940.783700,2.906726,1.986820,3.973352,6.255776,-1.551138,-2.493709,-6.984491,7884.310500,2.868502,1.790077,3.584129,6.109952,-1.375615,-2.187689,-5.907952,Acetone
25.000000,456.575200,2.244089,0.105823,0.322010,2.642211,-0.048703,-0.255380,-2.528181,42570.153300,4.664452,8.963939,11.726689,21.403715,-6.817458,-10.539286,-36.910512,5977.897800,2.688435,1.401385,2.611447,5.533814,-1.045018,-1.894023,-7.225739,6054.484700,2.606788,1.416720,2.611447,6.569416,-1.053937,-1.845514,-6.653271,1625.795500,1.913230,0.446848,1.169952,3.419154,-0.322710,-0.733861,-4.050803,1518.946500,1.870163,0.439923,1.154430,3.349612,-0.298555,-0.695832,-3.906337,7979.600100,2.870884,1.984317,3.976364,7.018122,-1.513663,-2.598250,-8.514528,8449.871100,2.840648,2.099644,4.335669,8.560680,-1.623398,-2.785250,-9.336873,23635.859400,2.843945,4.720176,5.846030,13.703834,-3.832566,-5.867603,-22.645373,14021.852500,2.274868,2.748498,3.552378,8.870102,-2.113289,-3.221306,-12.427340,6905.111300,2.710451,1.509672,2.483655,4.639705,-1.157154,-1.763783,-5.239810,5519.048600,2.642571,1.214996,2.117357,4.349581,-0.934959,-1.478956,-4.275213,2403.185100,2.049216,0.684333,1.609975,3.661469,-0.439528,-0.790370,-3.212116,2432.341600,2.075304,0.692809,1.652638,3.591680,-0.427060,-0.793680,-2.700394,9013.304200,2.917162,2.026970,4.072242,7.107850,-1.637840,-2.577759,-6.233574,7912.371600,2.858006,1.826465,3.612572,5.973556,-1.435548,-2.175420,-5.946807,Acetone
100.000000,437.662000,2.188023,0.108894,0.350546,2.272228,-0.049051,-0.260942,-2.502320,42422.377000,4.653645,8.915083,11.758019,22.201660,-6.880010,-10.387871,-34.906413,6031.773600,2.692506,1.403856,2.612471,5.927567,-1.030600,-1.829727,-6.928568,6122.346200,2.620018,1.423223,2.584798,6.197203,-1.040951,-1.773113,-7.135596,1646.193300,1.926921,0.443650,1.135422,4.387701,-0.310622,-0.733717,-3.936130,1534.587900,1.881958,0.428141,1.150969,3.892102,-0.286054,-0.673382,-3.518226,8086.752900,2.896154,1.981607,3.991894,7.464202,-1.468335,-2.454464,-8.276767,8518.980000,2.860894,2.100312,4.488530,8.556283,-1.570337,-2.725189,-9.539340,23541.959000,2.837227,4.708743,5.912375,13.402917,-3.835966,-5.699461,-19.303740,13896.545900,2.263475,2.737608,3.544467,8.864335,-2.106825,-3.324070,-11.382792,6978.925100,2.723528,1.509871,2.474910,4.961936,-1.142783,-1.745884,-5.442547,5533.831300,2.631557,1.220935,2.096683,3.756176,-0.922319,-1.368587,-4.005324,2421.278100,2.061099,0.683548,1.607513,3.596134,-0.428164,-0.743330,-2.884127,2436.666700,2.077099,0.683885,1.649668,3.846720,-0.412664,-0.732233,-2.717500,9091.096600,2.932841,2.023394,3.916740,6.450295,-1.610375,-2.507543,-7.487848,7962.830100,2.859290,1.817596,3.501223,5.574549,-1.404984,-2.148120,-5.684399,Acetone
100.000000,434.122400,2.182909,0.100690,0.321067,2.432976,-0.047020,-0.286516,-2.306104,42380.840800,4.649590,8.909601,11.809137,22.169227,-6.876855,-10.240379,-33.441459,6033.517600,2.670319,1.391240,2.631546,6.837373,-1.049594,-1.831624,-7.784712,6155.816900,2.611692,1.424493,2.606284,6.198125,-1.041479,-1.827845,-6.605484,1615.313600,1.900706,0.430767,0.995210,4.000546,-0.312233,-0.719389,-4.257064,1527.394500,1.875791,0.424453,1.164049,3.738902,-0.293871,-0.701373,-3.803746,8052.815400,2.871873,1.945201,4.056678,8.656083,-1.501834,-2.621662,-9.257354,8459.256800,2.825419,2.070411,4.271276,8.557908,-1.568009,-2.824391,-9.884950,23529.352500,2.833938,4.722996,5.903908,14.538819,-3.844288,-5.795639,-19.534932,13880.919000,2.260491,2.743749,3.433771,8.553511,-2.114454,-3.235303,-11.939372,6964.217100,2.704305,1.514088,2.490563,5.122410,-1.139702,-1.796365,-4.622813,5570.376700,2.632903,1.215758,2.149391,4.283818,-0.935855,-1.438139,-4.190648,2409.098800,2.048869,0.665570,1.594572,3.798909,-0.414342,-0.793475,-2.862243,2443.999800,2.074291,0.678703,1.606814,3.404629,-0.420415,-0.741448,-2.795987,9030.191900,2.902335,1.991710,3.854888,6.033642,-1.601474,-2.670635,-6.311785,7962.673300,2.854649,1.796515,3.551564,6.233043,-1.426688,-2.214731,-5.850397,Acetone
100.000000,353.680200,2.136066,0.086953,0.271142,2.368074,-0.041439,-0.263816,-2.456421,42441.364300,4.661267,8.943085,11.650803,22.047874,-6.841658,-10.152158,-38.015078,6018.153600,2.624554,1.419306,2.651924,6.184081,-1.074821,-1.868927,-7.834434,6082.105900,2.553941,1.441656,2.709375,5.430378,-1.088661,-1.945779,-7.739865,1625.380600,1.893212,0.441732,1.119736,3.832842,-0.323229,-0.744232,-3.592695,1516.573100,1.855131,0.436099,1.068842,3.641025,-0.297998,-0.681706,-3.776168,8013.605500,2.814215,2.008058,4.066776,8.894829,-1.535601,-2.696714,-8.768560,8413.179200,2.777119,2.115455,4.468037,8.137372,-1.644590,-2.843261,-9.940614,23529.220700,2.830414,4.680986,5.880428,12.893613,-3.830782,-5.741306,-19.962867,13863.338800,2.263915,2.727881,3.490955,8.806156,-2.089029,-3.191946,-11.276055,6929.382300,2.657016,1.531550,2.588248,5.016890,-1.199593,-1.796475,-5.003164,5522.147000,2.572939,1.236633,2.148300,4.060814,-0.971805,-1.433713,-4.166354,2371.211900,2.011805,0.691002,1.646512,3.837426,-0.431770,-0.762302,-2.941989,2379.461700,2.011576,0.696962,1.633435,3.247626,-0.430861,-0.731867,-2.676714,8960.966300,2.854237,2.034415,4.035625,6.301069,-1.661189,-2.544706,-6.561052,7924.087900,2.794361,1.840485,3.670170,6.269637,-1.457788,-2.252088,-5.567885,Acetone
100.000000,507.535300,2.347586,0.115511,0.335001,2.457554,-0.053122,-0.266694,-2.486567,42407.681600,4.654053,8.956025,11.855817,20.987413,-6.870154,-10.557874,-37.198746,6058.964600,2.647237,1.416004,2.660671,5.557165,-1.077998,-1.962661,-7.013425,6153.376400,2.600224,1.438049,2.785921,5.730215,-1.069943,-1.780053,-7.242975,1627.638500,1.899055,0.452423,1.142205,3.939357,-0.323206,-0.689320,-3.825018,1524.853100,1.859909,0.428340,1.079340,3.549451,-0.297316,-0.735197,-3.775226,8105.678700,2.840552,1.990005,4.020373,7.398032,-1.543598,-2.649517,-8.529815,8521.039100,2.813405,2.109922,4.442154,7.942588,-1.607384,-2.757374,-10.025467,23604.506800,2.840525,4.735185,6.005742,13.544891,-3.829300,-5.754437,-20.830762,13911.436600,2.266316,2.751051,3.489408,8.532639,-2.096298,-3.364814,-11.247796,6941.678300,2.673286,1.535647,2.546073,5.212544,-1.173979,-1.721447,-4.804514,5538.725800,2.581942,1.239547,2.140027,4.868118,-0.960971,-1.488067,-4.184903,2396.419000,2.033365,0.693018,1.646295,3.432173,-0.432884,-0.805824,-3.579760,2434.175600,2.051550,0.691927,1.670621,3.573336,-0.427923,-0.779621,-2.739260,9012.696800,2.871035,2.034021,4.063002,6.734055,-1.634595,-2.529063,-6.413965,7975.290000,2.812612,1.827932,3.582334,5.847295,-1.454645,-2.225448,-6.164479,Acetone
100.000000,447.528400,2.244935,0.106969,0.334329,2.302930,-0.050529,-0.251874,-2.369125,42452.390700,4.650967,8.933266,11.940666,21.467066,-6.819632,-10.137221,-37.517015,5957.471000,2.614161,1.413317,2.652269,6.794725,-1.043593,-1.838532,-8.117894,6056.355900,2.552606,1.445532,2.666313,5.727532,-1.054061,-1.858330,-7.341177,1619.060300,1.890963,0.446157,1.222321,4.968590,-0.318121,-0.702601,-3.957112,1523.640800,1.863396,0.421016,1.115339,4.474112,-0.291809,-0.704817,-4.162474,7954.901400,2.811311,1.999853,3.944660,7.510400,-1.503429,-2.515423,-9.842883,8438.403800,2.785378,2.104920,4.391685,8.120159,-1.563619,-2.668362,-9.284181,23587.975600,2.834863,4.695282,5.890080,13.568066,-3.823166,-5.765437,-20.982460,13969.930700,2.268988,2.750544,3.496224,8.902419,-2.098196,-3.196477,-11.103090,6903.325600,2.658825,1.532808,2.482881,4.815219,-1.151827,-1.737859,-4.860023,5496.732700,2.574614,1.227257,2.122816,4.587178,-0.938113,-1.472358,-4.156017,2384.333300,2.022051,0.678018,1.635943,3.732950,-0.418406,-0.794917,-2.988603,2401.287400,2.039225,0.686467,1.627851,3.923689,-0.421494,-0.743412,-2.481795,9014.644600,2.868250,2.027708,4.019134,7.199350,-1.605614,-2.469517,-6.104197,7890.753900,2.803619,1.819439,3.549078,5.651753,-1.427374,-2.205011,-5.539700,Acetone
